timestamp,probability
2026-03-14T22:00:32Z,0.0315
2026-03-14T23:00:26Z,0.032
2026-03-15T00:00:41Z,0.0315
2026-03-15T01:00:26Z,0.0245
2026-03-15T02:00:28Z,0.0235
2026-03-15T03:00:38Z,0.027
2026-03-15T04:00:27Z,0.03
2026-03-15T05:00:26Z,0.03
2026-03-15T06:00:34Z,0.0305
2026-03-15T07:00:26Z,0.032
2026-03-15T08:00:29Z,0.0165
2026-03-15T09:00:37Z,0.0225
2026-03-15T10:00:34Z,0.0335
2026-03-15T11:00:26Z,0.0285
2026-03-15T12:00:37Z,0.0245
2026-03-15T13:00:27Z,0.024
2026-03-15T14:00:32Z,0.027
2026-03-15T15:00:40Z,0.0245
2026-03-15T16:00:29Z,0.035
2026-03-15T17:00:40Z,0.034
2026-03-15T18:00:39Z,0.031
2026-03-15T19:00:30Z,0.0295
2026-03-15T20:00:32Z,0.0325
2026-03-15T21:00:37Z,0.034
2026-03-15T22:00:32Z,0.034
2026-03-15T23:00:30Z,0.034
2026-03-16T00:00:52Z,0.0315
2026-03-16T01:00:26Z,0.029
2026-03-16T02:00:27Z,0.021
2026-03-16T03:00:33Z,0.03
2026-03-16T04:00:28Z,0.033
2026-03-16T05:00:26Z,0.0335
2026-03-16T06:00:45Z,0.033
2026-03-16T07:00:24Z,0.034
2026-03-16T08:00:27Z,0.034
2026-03-16T09:00:29Z,0.034
2026-03-16T10:00:28Z,0.034
2026-03-16T11:00:25Z,0.035
2026-03-16T12:00:28Z,0.022
2026-03-16T13:00:30Z,0.0235
2026-03-16T14:00:30Z,0.0225
2026-03-16T15:00:29Z,0.0325
2026-03-16T16:00:29Z,0.032
2026-03-16T17:00:29Z,0.031
2026-03-16T18:00:30Z,0.0205
2026-03-16T19:00:34Z,0.019
2026-03-16T20:00:28Z,0.0275
2026-03-16T21:00:35Z,0.013
2026-03-16T22:00:31Z,0.0105
2026-03-16T23:00:31Z,0.007
2026-03-17T00:00:34Z,0.007
2026-03-17T01:00:30Z,0.007
2026-03-17T02:00:32Z,0.0115
2026-03-17T03:00:32Z,0.0135
2026-03-17T04:00:34Z,0.014
2026-03-17T05:00:46Z,0.014
2026-03-17T06:00:32Z,0.014
2026-03-17T07:00:34Z,0.0135
2026-03-17T08:00:33Z,0.014
2026-03-17T09:00:34Z,0.014
2026-03-17T10:00:34Z,0.0135
2026-03-17T11:00:31Z,0.014
2026-03-17T12:00:36Z,0.014
2026-03-17T13:00:32Z,0.021
2026-03-17T14:00:33Z,0.0165
2026-03-17T15:00:38Z,0.018
2026-03-17T16:00:33Z,0.0235
2026-03-17T17:00:32Z,0.018
2026-03-17T18:00:37Z,0.0185
2026-03-17T19:00:35Z,0.013
2026-03-17T20:00:36Z,0.0005
2026-03-17T21:00:36Z,0.0005
