timestamp,probability
2026-03-17T00:00:32Z,0.5
2026-03-17T01:00:28Z,0.525
2026-03-17T02:00:30Z,0.525
2026-03-17T03:00:30Z,0.665
2026-03-17T04:00:32Z,0.675
2026-03-17T05:00:44Z,0.66
2026-03-17T06:00:30Z,0.665
2026-03-17T07:00:31Z,0.665
2026-03-17T08:00:31Z,0.665
2026-03-17T09:00:31Z,0.66
2026-03-17T10:00:31Z,0.655
2026-03-17T11:00:29Z,0.66
2026-03-17T12:00:34Z,0.685
2026-03-17T13:00:30Z,0.68
2026-03-17T14:00:31Z,0.685
2026-03-17T15:00:34Z,0.68
2026-03-17T16:00:31Z,0.42
2026-03-17T17:00:30Z,0.66
2026-03-17T18:00:34Z,0.14
2026-03-17T19:00:33Z,0.0005
2026-03-17T20:00:34Z,0.0005
2026-03-17T21:00:33Z,0.0005
