timestamp,probability
2025-02-28T01:00:05Z,0.43
2025-02-28T02:00:05Z,0.135
2025-02-28T03:00:05Z,0.365
2025-02-28T04:00:05Z,0.11
2025-02-28T05:00:05Z,0.365
2025-02-28T06:00:04Z,0.365
2025-02-28T07:00:05Z,0.34
2025-02-28T08:00:05Z,0.34
2025-02-28T09:00:05Z,0.33
2025-02-28T10:00:05Z,0.315
2025-02-28T11:00:05Z,0.3
2025-02-28T12:00:05Z,0.295
2025-02-28T13:00:05Z,0.285
2025-02-28T14:00:05Z,0.275
2025-02-28T15:00:05Z,0.23
2025-02-28T16:00:05Z,0.2
2025-02-28T17:00:05Z,0.165
2025-02-28T18:00:05Z,0.14
2025-02-28T19:00:05Z,0.02
2025-02-28T20:00:05Z,0.01
2025-02-28T21:00:05Z,0.008
2025-02-28T22:00:04Z,0.008
2025-02-28T23:00:05Z,0.0055
2025-03-01T00:00:05Z,0.0025
2025-03-01T01:00:05Z,0.0025
2025-03-01T02:00:05Z,0.0005
2025-03-01T03:00:05Z,0.0005
