timestamp,probability
2025-03-03T14:00:04Z,0.455
2025-03-03T15:00:04Z,0.46
2025-03-03T16:00:04Z,0.46
2025-03-03T17:00:04Z,0.46
2025-03-03T18:00:04Z,0.455
2025-03-03T19:00:04Z,0.46
2025-03-03T20:00:04Z,0.46
2025-03-03T21:00:05Z,0.46
2025-03-03T22:00:04Z,0.46
2025-03-03T23:00:04Z,0.46
2025-03-04T00:00:05Z,0.45
2025-03-04T01:00:04Z,0.53
2025-03-04T02:00:05Z,0.52
2025-03-04T03:00:05Z,0.45
2025-03-04T04:00:04Z,0.445
2025-03-04T05:00:05Z,0.44
2025-03-04T06:00:05Z,0.445
2025-03-04T07:00:05Z,0.435
2025-03-04T08:00:04Z,0.49
2025-03-04T09:00:05Z,0.47
2025-03-04T10:00:05Z,0.485
2025-03-04T11:00:05Z,0.465
2025-03-04T12:00:05Z,0.395
2025-03-04T13:00:05Z,0.38
2025-03-04T14:00:05Z,0.395
2025-03-04T15:00:05Z,0.445
2025-03-04T16:00:05Z,0.365
2025-03-04T17:00:05Z,0.38
2025-03-04T18:00:05Z,0.4
2025-03-04T19:00:05Z,0.42
2025-03-04T20:00:05Z,0.375
2025-03-04T21:00:05Z,0.4
2025-03-04T22:00:05Z,0.38
2025-03-04T23:00:05Z,0.42
2025-03-05T00:00:04Z,0.305
2025-03-05T01:00:04Z,0.35
2025-03-05T02:00:05Z,0.295
2025-03-05T03:00:05Z,0.38
2025-03-05T04:00:05Z,0.365
2025-03-05T05:00:05Z,0.395
2025-03-05T06:00:05Z,0.385
2025-03-05T07:00:05Z,0.395
2025-03-05T08:00:05Z,0.37
2025-03-05T09:00:05Z,0.355
2025-03-05T10:00:04Z,0.37
2025-03-05T11:00:05Z,0.355
2025-03-05T12:00:04Z,0.47
2025-03-05T13:00:04Z,0.47
2025-03-05T14:00:04Z,0.46
2025-03-05T15:00:04Z,0.48
2025-03-05T16:00:05Z,0.45
2025-03-05T17:00:05Z,0.445
2025-03-05T18:00:04Z,0.44
2025-03-05T19:00:04Z,0.44
2025-03-05T20:00:05Z,0.625
2025-03-05T21:00:05Z,0.635
2025-03-05T22:00:05Z,0.045
2025-03-05T23:00:05Z,0.07
2025-03-06T00:00:05Z,0.05
2025-03-06T01:00:05Z,0.0445
2025-03-06T02:00:04Z,0.045
2025-03-06T03:00:05Z,0.061
2025-03-06T04:00:05Z,0.0645
2025-03-06T05:00:05Z,0.067
2025-03-06T06:00:04Z,0.061
2025-03-06T07:00:04Z,0.032
2025-03-06T08:00:04Z,0.056
2025-03-06T09:00:04Z,0.0785
2025-03-06T10:00:05Z,0.0655
2025-03-06T11:00:05Z,0.0775
2025-03-06T12:00:05Z,0.077
2025-03-06T13:00:05Z,0.053
