timestamp,probability
2025-02-24T18:00:04Z,0.595
2025-02-24T19:00:04Z,0.6
2025-02-24T20:00:05Z,0.6
2025-02-24T21:00:04Z,0.595
2025-02-24T22:00:04Z,0.595
2025-02-24T23:00:04Z,0.635
2025-02-25T00:00:04Z,0.635
2025-02-25T01:00:04Z,0.63
2025-02-25T02:00:04Z,0.65
2025-02-25T03:00:05Z,0.48
2025-02-25T04:00:04Z,0.515
2025-02-25T05:00:05Z,0.515
2025-02-25T06:00:04Z,0.515
2025-02-25T07:00:05Z,0.515
2025-02-25T08:00:04Z,0.51
2025-02-25T09:00:04Z,0.415
2025-02-25T10:00:04Z,0.415
2025-02-25T11:00:04Z,0.415
2025-02-25T12:00:05Z,0.42
2025-02-25T13:00:05Z,0.42
2025-02-25T14:00:04Z,0.415
2025-02-25T15:00:04Z,0.3
2025-02-25T16:00:04Z,0.32
2025-02-25T17:00:04Z,0.47
2025-02-25T18:00:04Z,0.48
2025-02-25T19:00:04Z,0.48
2025-02-25T20:00:05Z,0.47
2025-02-25T21:00:05Z,0.455
2025-02-25T22:00:04Z,0.5
2025-02-25T23:00:04Z,0.495
2025-02-26T00:00:05Z,0.69
2025-02-26T01:00:04Z,0.67
2025-02-26T02:00:04Z,0.625
2025-02-26T03:00:05Z,0.63
2025-02-26T04:00:05Z,0.86
2025-02-26T05:00:04Z,0.885
2025-02-26T06:00:04Z,0.885
2025-02-26T07:00:05Z,0.865
2025-02-26T08:00:05Z,0.875
2025-02-26T09:00:04Z,0.905
2025-02-26T10:00:04Z,0.966
2025-02-26T11:00:04Z,0.985
2025-02-26T12:00:04Z,0.978
2025-02-26T13:00:04Z,0.9755
2025-02-26T14:00:05Z,0.9005
2025-02-26T15:00:04Z,0.9635
2025-02-26T16:00:05Z,0.966
2025-02-26T17:00:04Z,0.9635
2025-02-26T18:00:04Z,0.956
2025-02-26T19:00:04Z,0.9955
2025-02-26T20:00:05Z,0.956
2025-02-26T21:00:04Z,0.9725
2025-02-26T22:00:04Z,0.992
2025-02-26T23:00:04Z,0.9995
2025-02-27T00:00:05Z,0.9975
2025-02-27T01:00:05Z,0.9995
2025-02-27T02:00:05Z,0.9995
