timestamp,probability
2025-02-24T17:00:04Z,0.49
2025-02-24T18:00:04Z,0.4
2025-02-24T19:00:04Z,0.295
2025-02-24T20:00:05Z,0.495
2025-02-24T21:00:04Z,0.5
2025-02-24T22:00:04Z,0.5
2025-02-24T23:00:04Z,0.5
2025-02-25T00:00:04Z,0.005
2025-02-25T01:00:04Z,0.005
2025-02-25T02:00:04Z,0.005
2025-02-25T03:00:05Z,0.005
2025-02-25T04:00:04Z,0.005
2025-02-25T05:00:05Z,0.005
2025-02-25T06:00:04Z,0.005
2025-02-25T07:00:05Z,0.005
2025-02-25T08:00:04Z,0.005
2025-02-25T09:00:04Z,0.005
2025-02-25T10:00:04Z,0.005
2025-02-25T11:00:04Z,0.005
2025-02-25T12:00:05Z,0.5
2025-02-25T13:00:05Z,0.5
2025-02-25T14:00:04Z,0.5
2025-02-25T15:00:04Z,0.5
2025-02-25T16:00:04Z,0.5
2025-02-25T17:00:04Z,0.5
2025-02-25T18:00:04Z,0.5
2025-02-25T19:00:04Z,0.5
2025-02-25T20:00:05Z,0.5
2025-02-25T21:00:05Z,0.5
2025-02-25T22:00:04Z,0.5
2025-02-25T23:00:04Z,0.5005
2025-02-26T00:00:05Z,0.5005
2025-02-26T01:00:04Z,0.5
2025-02-26T02:00:04Z,0.495
2025-02-26T03:00:05Z,0.495
2025-02-26T04:00:05Z,0.0005
2025-02-26T05:00:04Z,0.0005
