timestamp,probability
2025-02-28T01:00:05Z,0.5
2025-02-28T02:00:05Z,0.615
2025-02-28T03:00:05Z,0.445
2025-02-28T04:00:05Z,0.815
2025-02-28T05:00:05Z,0.445
2025-02-28T06:00:04Z,0.445
2025-02-28T07:00:05Z,0.455
2025-02-28T08:00:05Z,0.45
2025-02-28T09:00:05Z,0.445
2025-02-28T10:00:05Z,0.56
2025-02-28T11:00:05Z,0.195
2025-02-28T12:00:05Z,0.275
2025-02-28T13:00:05Z,0.285
2025-02-28T14:00:05Z,0.45
2025-02-28T15:00:05Z,0.395
2025-02-28T16:00:05Z,0.4
2025-02-28T17:00:05Z,0.305
2025-02-28T18:00:05Z,0.29
2025-02-28T19:00:05Z,0.03
2025-02-28T20:00:05Z,0.0235
2025-02-28T21:00:05Z,0.0125
2025-02-28T22:00:04Z,0.013
2025-02-28T23:00:05Z,0.006
2025-03-01T00:00:05Z,0.0055
2025-03-01T01:00:05Z,0.0055
2025-03-01T02:00:05Z,0.0035
2025-03-01T03:00:05Z,0.003
2025-03-01T04:00:04Z,0.003
