open_time,open,high,low,close,volume
1772211600000,1927.14000000,1933.75000000,1911.00000000,1912.70000000,10948.84190000
1772213400000,1912.70000000,1934.98000000,1907.48000000,1932.35000000,11994.15650000
1772215200000,1932.35000000,1933.06000000,1917.89000000,1925.01000000,4975.70810000
1772217000000,1925.01000000,1929.14000000,1915.81000000,1918.02000000,4786.05800000
1772218800000,1918.02000000,1922.94000000,1912.32000000,1919.84000000,4052.79800000
1772220600000,1919.84000000,1923.46000000,1914.92000000,1921.10000000,3019.48510000
1772222400000,1921.11000000,1926.78000000,1920.43000000,1924.12000000,3115.43460000
1772224200000,1924.12000000,1925.63000000,1920.60000000,1923.14000000,3794.74650000
1772226000000,1923.16000000,1933.64000000,1920.11000000,1930.89000000,5697.22910000
1772227800000,1930.88000000,1930.88000000,1917.11000000,1921.26000000,3536.15110000
1772229600000,1921.26000000,1922.72000000,1911.29000000,1913.56000000,4800.97540000
1772231400000,1913.56000000,1927.72000000,1887.00000000,1921.40000000,21104.40840000
1772233200000,1921.39000000,1933.55000000,1919.96000000,1930.37000000,4541.26920000
1772235000000,1930.38000000,1932.65000000,1928.22000000,1929.84000000,2861.73630000
1772236800000,1929.84000000,1937.17000000,1924.45000000,1926.48000000,5030.41910000
1772238600000,1926.47000000,1934.60000000,1925.01000000,1932.40000000,2103.61640000
1772240400000,1932.41000000,1936.18000000,1924.38000000,1925.31000000,3632.53970000
1772242200000,1925.30000000,1928.96000000,1919.80000000,1924.61000000,2638.69290000
1772244000000,1924.61000000,1930.50000000,1922.64000000,1929.58000000,1340.51260000
1772245800000,1929.59000000,1932.54000000,1927.63000000,1930.36000000,1812.00600000
1772247600000,1930.36000000,1931.27000000,1927.07000000,1929.08000000,1562.50880000
1772249400000,1929.08000000,1929.08000000,1920.61000000,1924.49000000,2979.25980000
1772251200000,1924.49000000,1931.62000000,1918.70000000,1920.92000000,3340.14490000
1772253000000,1920.92000000,1927.67000000,1914.73000000,1925.12000000,3237.51460000
1772254800000,1925.12000000,1928.20000000,1922.92000000,1922.92000000,2616.50940000
1772256600000,1922.92000000,1922.92000000,1914.56000000,1919.94000000,3175.75490000
1772258400000,1919.95000000,1920.25000000,1876.37000000,1880.56000000,29952.55330000
1772260200000,1880.57000000,1880.95000000,1835.36000000,1842.45000000,48423.41030000
1772262000000,1842.46000000,1868.44000000,1835.55000000,1853.61000000,20747.08490000
1772263800000,1853.60000000,1885.00000000,1851.37000000,1866.73000000,23767.63530000
1772265600000,1866.73000000,1868.76000000,1850.76000000,1857.14000000,11319.92610000
1772267400000,1857.13000000,1864.92000000,1848.48000000,1852.48000000,8954.83710000
1772269200000,1852.47000000,1863.51000000,1845.05000000,1858.98000000,8947.42800000
1772271000000,1858.97000000,1858.97000000,1849.35000000,1854.98000000,6893.56730000
1772272800000,1854.99000000,1860.11000000,1849.15000000,1856.57000000,7718.26500000
1772274600000,1856.60000000,1868.45000000,1856.44000000,1865.09000000,6768.48630000
1772276400000,1865.09000000,1880.74000000,1864.76000000,1878.63000000,9064.00430000
1772278200000,1878.62000000,1881.00000000,1861.68000000,1863.31000000,6681.26990000
1772280000000,1863.32000000,1874.20000000,1863.32000000,1870.00000000,5456.44620000
